Participant,Paragraph,Gazes,AOIGazes,OffScreenGazesPix,OffScreenGazesProp,cluster_num_clusters,cluster_avg_duration,cluster_sd_duration,cluster_skew_duration,dispersion
5c6477fe4f0ea90001782441,14,432,105,16,46,22,0.0301227272746256,0.0114308659772363,-1.2044553449397384,0.4354176005737787
5c6477fe4f0ea90001782441,15,299,112,17,23,13,0.0297538461492405,0.0041262604920091,-1.7303139648299637,0.577004507699534
5c6477fe4f0ea90001782441,16,202,51,0,3,10,0.0296600000029789,0.015528554344535,0.7248098523965566,0.2723097228555314
5c6477fe4f0ea90001782441,17,170,26,20,26,12,0.0302500000020121,0.0080280757293791,-1.2698885272031557,0.5144045929446307
5c6477fe4f0ea90001782441,18,214,64,2,4,8,0.0223249999985211,0.0138547310121718,-1.3917826130105584,0.4300835945999778
5c6477fe4f0ea90001782441,19,174,34,23,38,8,0.0280499999962738,0.0149383494999808,-0.6453467502185674,0.5687484623380169
5c6477fe4f0ea90001782441,20,737,418,36,77,38,0.0344552631572538,0.0096723818980438,1.8488083226045249,0.3597868554404653
5c6477fe4f0ea90001782441,21,567,192,47,85,24,0.0314791666691518,0.0110306284691449,0.7513980160074198,0.3334385589573156
5c6477fe4f0ea90001782441,22,481,178,55,83,24,0.0302458333268805,0.0087619721395006,1.655402821756302,0.4551370929682046
5c6477fe4f0ea90001782441,23,168,38,2,6,11,0.0253363636358164,0.0101894330309268,-2.007393305512758,0.5906668039802954
5c6477fe4f0ea90001782441,24,663,276,64,114,27,0.0303333333335511,0.0102162766060899,1.064940862252,0.4233035360324208
5c6477fe4f0ea90001782441,25,456,211,12,16,24,0.0297541666649222,0.0107205604661795,-1.447139351095188,0.4691681523618324
5c6477fe4f0ea90001782441,26,675,449,0,14,25,0.0438880000033504,0.0353183535865797,3.43863217071931,0.3543419006897271
5c6477fe4f0ea90001782441,27,362,68,16,41,13,0.0288923076968779,0.0035787478110807,-0.2979912389859858,0.4207358345949867
5c6477fe4f0ea90001782441,28,403,222,5,11,22,0.0310772727280937,0.0113904693582186,0.3035250404340606,0.4198737553479647
5c6477fe4f0ea90001782441,29,787,483,16,44,48,0.0312333333328274,0.0099090402172068,0.2635811829627125,0.3777324514922901
5c6477fe4f0ea90001782441,30,688,447,16,34,35,0.0310000000013713,0.0061312123364728,1.8448972438245643,0.3793102179943081
5c6477fe4f0ea90001782441,31,527,178,18,56,25,0.0306760000033308,0.007693248122958,-2.5137697030420054,0.5198660341285308
5c6477fe4f0ea90001782441,32,495,195,23,46,26,0.0321307692261819,0.0096401978898367,-0.7579894057252018,0.2615611061921783
5c6477fe4f0ea90001782441,33,255,87,2,16,16,0.0278687500025989,0.0079286584624367,-3.258339384431857,0.276093095092329
5c6477fe4f0ea90001782441,34,606,346,6,24,30,0.0346133333319414,0.0137334159094423,0.7496953179279967,0.3949872790541755
5c6477fe4f0ea90001782441,35,647,394,2,13,35,0.0319057142894639,0.0073849984204096,3.072109428922932,0.2834931953148785
5c6477fe4f0ea90001782441,36,345,188,9,21,17,0.0286411764646132,0.0083612991516683,-2.641755658532592,0.3961379173578903
5c6477fe4f0ea90001782441,37,1052,621,31,73,41,0.0328975609764836,0.0106789626795806,1.3127464379903893,0.4111347219852829
5c6477fe4f0ea90001782441,38,714,534,26,34,25,0.0321559999930948,0.0101067254830625,-0.4023049432083332,0.5707688074504882
5c6477fe4f0ea90001782441,39,282,93,4,23,13,0.0293692307687547,0.0059140207144847,-1.7661040838949136,0.3459931225474418
5c6477fe4f0ea90001782441,40,560,228,38,72,29,0.029910344825533,0.0064372434658003,-3.691055271498644,0.3261639916015822
5cb568ebf0e31e0017d9bf32,1,572,77,98,112,13,0.0463076923113693,0.0190729066761414,-0.4518930588946354,0.4315130107495617
5cb568ebf0e31e0017d9bf32,2,802,386,128,148,27,0.0488629629598731,0.0178373667478321,0.4873529955837799,0.3622158074444117
5cb568ebf0e31e0017d9bf32,3,508,280,79,91,29,0.043055172416271,0.0111784098721832,-1.222326813386493,0.4811738022853075
5cb568ebf0e31e0017d9bf32,4,999,625,149,187,51,0.0470137254906664,0.0112219253158476,3.168497956948792,0.3554266078157454
5cb568ebf0e31e0017d9bf32,5,234,31,21,21,11,0.046018181820332,0.0147452241935377,1.7422909421779913,0.3119975670361929
5cb568ebf0e31e0017d9bf32,6,495,150,93,103,24,0.0468749999985094,0.0181480685325039,0.4198498806287777,0.4105265971080973
5cb568ebf0e31e0017d9bf32,7,385,90,60,69,24,0.0429541666641903,0.0158753837077455,-0.990838548484404,0.4115948069794203
5cb568ebf0e31e0017d9bf32,8,136,11,0,0,11,0.0427636363668813,0.0231262306776066,0.8652830537348046,0.6695830000986304
5cb568ebf0e31e0017d9bf32,9,517,213,58,85,30,0.0467733333333278,0.015089752936107,0.4032966917395471,0.4625365349376659
5cb568ebf0e31e0017d9bf32,10,200,60,29,39,9,0.0500777777883935,0.0224371777303582,1.605903897158684,0.3898484620668195
5cb568ebf0e31e0017d9bf32,11,433,50,113,124,23,0.0457869565175935,0.0178781050512944,0.7072925489550357,0.4503808972932535
5cb568ebf0e31e0017d9bf32,12,345,26,44,48,18,0.0441166666620283,0.0115806761006629,1.960146348411544,0.463841910755606
5cb568ebf0e31e0017d9bf32,13,865,192,122,137,62,0.043796774191625,0.011890897025429,0.2881108091479744,0.3093138163469537
5cb568ebf0e31e0017d9bf32,14,316,89,52,64,21,0.0452666666711896,0.0095968397589018,1.731977775223713,0.4096605772608174
5cb568ebf0e31e0017d9bf32,15,225,85,25,29,18,0.0451333333339768,0.0148075497391183,-0.7932065021063472,0.4164369619103052
5cb568ebf0e31e0017d9bf32,16,117,8,0,0,4,0.031700000017878,0.0211825399912419,-1.9717724876305331,0.7415254455814522
5cb568ebf0e31e0017d9bf32,17,114,23,0,0,6,0.03781666667462,0.006736888501652,-1.445129742430364,0.6133495600544585
5cb568ebf0e31e0017d9bf32,18,176,49,12,24,11,0.0384090909090921,0.0223178159583804,-0.3638818350813041,0.3074003077407619
5cb568ebf0e31e0017d9bf32,19,167,55,15,17,8,0.0350249999925676,0.0156523617504069,-1.9327115585162664,0.5063754702435717
5cb568ebf0e31e0017d9bf32,20,617,216,88,109,40,0.0470000000053612,0.0103523811195549,2.5338466034866087,0.502902987132787
5cb568ebf0e31e0017d9bf32,21,536,74,94,120,18,0.0440111111077955,0.0149634019712893,-0.824994396477522,0.4623743572320121
5cb568ebf0e31e0017d9bf32,22,325,31,34,46,17,0.0414764705924446,0.0055399153199981,-0.9857291840624476,0.5121097000576258
5cb568ebf0e31e0017d9bf32,23,43,4,0,0,5,0.0362199999952334,0.0393651114552032,0.7572091022809824,0.6846563780829248
5cb568ebf0e31e0017d9bf32,24,355,111,61,67,16,0.041462499993315,0.0133050804812179,-1.6384935792841229,0.4199252613047058
5cb568ebf0e31e0017d9bf32,25,410,109,39,55,27,0.0448888888888919,0.0138507798546275,0.1114057977817759,0.447450638827895
5cb568ebf0e31e0017d9bf32,26,592,257,72,84,42,0.0461595238154822,0.0087541504963232,3.4373969765761565,0.4255536076170854
5cb568ebf0e31e0017d9bf32,27,533,160,25,61,22,0.0492363636336499,0.0191143064206715,0.3144357220661876,0.4830186432376965
5cb568ebf0e31e0017d9bf32,28,442,253,26,39,22,0.0445727272716509,0.012640267547581,-1.3488341387509415,0.5089382803419603
5cb568ebf0e31e0017d9bf32,29,557,374,28,36,42,0.0435309523821014,0.0118888241865872,1.254600102378937,0.378370376610452
5cb568ebf0e31e0017d9bf32,30,646,414,47,85,44,0.0468954545460023,0.0126083205147933,2.7939804413978444,0.3081549983225751
5cb568ebf0e31e0017d9bf32,31,400,211,31,37,15,0.0472666666634989,0.0214006564136618,3.280039218711652,0.4833964828370015
5cb568ebf0e31e0017d9bf32,32,383,242,20,35,22,0.0419363636325738,0.0111137214868385,-2.5946018962758166,0.4562465090165169
5cb568ebf0e31e0017d9bf32,33,181,55,18,32,15,0.0409199999928433,0.0167170229756646,0.0796396570910202,0.5402829723000904
5cb568ebf0e31e0017d9bf32,34,429,233,28,40,30,0.0487699999932378,0.014402900806658,-0.20355802138192,0.4198234203649154
5cb568ebf0e31e0017d9bf32,35,269,102,17,29,25,0.0585240000081161,0.015901265153071,-1.5502602278977815,0.4233982693204385
5cb568ebf0e31e0017d9bf32,36,289,152,36,41,20,0.074900000002979,0.0297199206675454,0.6076323796004801,0.4094745918425683
5cb568ebf0e31e0017d9bf32,37,413,227,40,52,26,0.0784692307729087,0.0374291519422246,2.2689987481741114,0.3778603571232374
5cb568ebf0e31e0017d9bf32,38,493,375,57,72,39,0.0759717948699599,0.0184373612191057,-1.1463290476050318,0.4094866901013589
5cb568ebf0e31e0017d9bf32,39,156,51,6,8,14,0.0557071428588395,0.0241376011917309,-2.084380001640824,0.5864735001558252
5cb568ebf0e31e0017d9bf32,40,315,71,36,50,17,0.0688235294103602,0.0175705908131781,3.7351719783597033,0.6125347631183307
5d4459c166881d001c4d5451,1,623,71,33,186,112,0.0355473214292094,0.0205604709521882,0.2678413095586542,0.4870613229250091
5d4459c166881d001c4d5451,2,1265,443,118,446,260,0.0282080769238332,0.0215760782938582,1.3245526398100411,0.3859995186753319
5d4459c166881d001c4d5451,3,916,165,190,418,201,0.022732338307746,0.016468324111053,1.6173143068891909,0.3860034653152772
5d4459c166881d001c4d5451,4,1667,691,388,765,318,0.027003144654893,0.0207774095397647,1.85751175770728,0.3799697026979403
5d4459c166881d001c4d5451,5,225,46,0,22,43,0.0281906976737274,0.0178551821727459,0.7158047352996623,0.4358484452202896
5d4459c166881d001c4d5451,6,773,189,162,282,148,0.027796621621821,0.0183425953676852,0.9715625717043798,0.4548030393411677
5d4459c166881d001c4d5451,7,855,208,136,316,153,0.0322588235290569,0.0216418500825854,0.6788970287717487,0.4293069413783728
5d4459c166881d001c4d5451,8,142,0,32,46,29,0.0262931034460168,0.0184960020976036,1.0467380624589158,0.5399223747602708
5d4459c166881d001c4d5451,9,853,229,95,270,168,0.0275267857145339,0.0208325904084646,1.6661108453990034,0.3915266941312832
5d4459c166881d001c4d5451,10,272,3,27,67,55,0.0272745454527019,0.0187195304892762,1.1145035560775167,0.3316776715388519
5d4459c166881d001c4d5451,11,396,65,89,193,91,0.0222967032971592,0.0185560259776347,2.4500795395661603,0.4002093914073073
5d4459c166881d001c4d5451,12,614,66,188,337,137,0.0246824817532158,0.0177856266225802,1.1846356010012444,0.4012480320628479
5d4459c166881d001c4d5451,13,1034,579,149,385,208,0.0278745192318854,0.0199526728626771,1.0979779634428284,0.4143607215966688
5d4459c166881d001c4d5451,14,582,204,92,209,114,0.0301982456111602,0.0217786368580245,0.9859145503388956,0.3743942237969769
5d4459c166881d001c4d5451,15,458,81,76,179,93,0.0282043010748207,0.019924716539613,0.8934036366841508,0.4452675911405852
5d4459c166881d001c4d5451,16,118,27,0,35,28,0.0210964285720574,0.0131466791248104,0.881491221451133,0.5884541608775248
5d4459c166881d001c4d5451,17,110,7,3,31,27,0.0201925925917074,0.0136878083279086,1.0658852705185349,0.5004335452641351
5d4459c166881d001c4d5451,18,444,36,107,211,88,0.0262522727255149,0.019672309597025,1.435038486803324,0.375154399236716
5d4459c166881d001c4d5451,19,421,22,115,174,81,0.0284049382739603,0.0214096584568875,1.4660419731258822,0.4291818152506429
5d4459c166881d001c4d5451,20,838,487,109,257,177,0.0248192090386046,0.0177102042175095,1.3298423800137087,0.4181000609104482
5d4459c166881d001c4d5451,21,861,291,116,314,191,0.022823560209456,0.0187461692887561,2.496947277537915,0.3186248366004693
5d4459c166881d001c4d5451,22,618,304,100,200,110,0.0312272727278673,0.0233885367871116,1.421381914935386,0.4052057665426187
5d4459c166881d001c4d5451,23,104,8,26,53,20,0.0322849999973115,0.0212803411924177,0.500935148381633,0.5984035515192598
5d4459c166881d001c4d5451,24,755,334,138,372,140,0.0304878571429026,0.0206386152976579,0.7045562340505267,0.4095473940143048
5d4459c166881d001c4d5451,25,613,288,150,225,137,0.0240554744532946,0.0184386459572861,2.2269303094794144,0.3991409899418371
5d4459c166881d001c4d5451,26,1061,626,137,315,214,0.0275490654206152,0.0191452386639315,1.2028095203574838,0.3558742949991402
5d4459c166881d001c4d5451,27,335,91,53,126,81,0.0170518518541364,0.011296626831371,2.632001912323694,0.3642049158879785
5d4459c166881d001c4d5451,28,790,351,137,256,183,0.0184032786891134,0.0136905915462321,2.534662023934514,0.3125003875709204
5d4459c166881d001c4d5451,29,719,367,178,289,183,0.0147185792354925,0.0065047391127052,3.85719821530326,0.4167395175421114
5d4459c166881d001c4d5451,30,925,523,180,326,236,0.0161902542361015,0.0079367037437059,2.723037104915708,0.3642616860409455
5d4459c166881d001c4d5451,31,871,417,238,331,212,0.0170910377366083,0.0100265838532529,2.575662996274533,0.3504601470453513
5d4459c166881d001c4d5451,32,867,277,275,417,191,0.0249178010466526,0.0203873128085513,2.001338090728586,0.4441271995433029
5d4459c166881d001c4d5451,33,606,29,175,313,126,0.0256817460321746,0.0166941398147497,0.9357001565097148,0.4342874053920355
5d4459c166881d001c4d5451,34,822,306,231,390,172,0.0266511627912512,0.0186296452706218,0.9362103770187304,0.399876521953026
5d4459c166881d001c4d5451,35,857,313,217,390,176,0.0264329545455256,0.0206694569507401,1.7021716887892888,0.403855137058327
5d4459c166881d001c4d5451,36,898,470,198,349,233,0.0157403433483563,0.007884270890199,2.6513348259596827,0.4003900309946213
5d4459c166881d001c4d5451,37,1209,461,489,728,295,0.0165254237305324,0.0079927133744336,2.1183631053007383,0.3536094417062959
5d4459c166881d001c4d5451,38,2407,1151,781,1234,574,0.0167315331006421,0.0095217633741127,2.841987995010944,0.3714262836522609
5d4459c166881d001c4d5451,39,249,45,113,162,65,0.0158646153861803,0.0090052142994511,1.856943771318648,0.4551643350600611
5d4459c166881d001c4d5451,40,1033,375,374,540,253,0.0170806324126031,0.0084817299204697,2.0911743833446863,0.4097958979353724
5d5497857aff650001a18c3c,1,820,212,324,380,5,0.0455999999999559,0.0275629280011128,-1.3657838435433725,0.4467310413840552
5d5497857aff650001a18c3c,2,953,405,135,213,6,0.0379666666666753,0.0277719762830158,0.1375162943915308,0.6214604462636848
5d5497857aff650001a18c3c,3,734,286,184,236,6,0.0561333333334183,0.0220640582548221,-0.6585245748208944,0.6420795274783323
5d5497857aff650001a18c3c,4,1261,541,270,396,3,0.0452333333333848,0.039991790824379,-1.421625827745099,0.7454386080787819
5d5497857aff650001a18c3c,5,189,0,112,132,1,0.0,,,0.0
5d5497857aff650001a18c3c,6,728,174,256,338,6,0.0460166666666827,0.0201303171031535,-0.0643624223997647,0.5536902118156578
5d5497857aff650001a18c3c,7,669,214,74,140,7,0.0404857142857589,0.0231099133543416,-1.099229881830853,0.6608162431804548
5d5497857aff650001a18c3c,8,137,38,9,15,3,0.0211333333331443,0.0250474216902704,1.0939137690390812,0.8016308812079623
5d5497857aff650001a18c3c,9,948,294,396,442,5,0.0422799999998797,0.0395160347199451,-0.4157321584108938,0.6231953775074862
5d5497857aff650001a18c3c,10,271,36,112,146,7,0.0459428571428801,0.012164272432387,-2.588254054837236,0.4540745899157778
5d5497857aff650001a18c3c,11,635,74,285,367,6,0.0484833333332514,0.0261882734571207,-1.426858929475887,0.594279734636689
5d5497857aff650001a18c3c,12,610,72,315,407,6,0.0341666666666636,0.0201805516939071,-1.1270457072261084,0.5557998495247362
5d5497857aff650001a18c3c,13,1124,432,332,432,7,0.0682428571429544,0.0363531684609296,0.2226764864194811,0.5336729836543648
5d5497857aff650001a18c3c,14,473,76,242,283,3,0.025733333333554,0.0250322458707417,-0.262754799897149,0.672755961922765
5d5497857aff650001a18c3c,15,393,40,199,249,4,0.0377499999999883,0.0251901435750708,-1.9887598429018989,0.6049632932610322
5d5497857aff650001a18c3c,16,149,6,73,85,2,0.0368000000003119,0.0161220346108652,,1.0
5d5497857aff650001a18c3c,17,134,22,37,51,2,0.0,0.0,,1.0
5d5497857aff650001a18c3c,18,311,100,41,87,3,0.023733333333389,0.0243734144784334,0.2271240707181772,0.6732335938485601
5d5497857aff650001a18c3c,19,322,78,66,102,5,0.0374400000000089,0.016327369659357,-0.6462508445718704,0.599973464729508
5d5497857aff650001a18c3c,20,976,365,293,361,8,0.0618875000001053,0.0265027997173764,-2.2983491093564576,0.4434450220491059
5d5497857aff650001a18c3c,21,818,269,61,105,3,0.0422333333336831,0.0390743308753445,-0.8182286339234209,0.6684096644988566
5d5497857aff650001a18c3c,22,643,218,46,80,5,0.0360600000000837,0.0217360990060977,-1.5938157418443606,0.6169456244422887
5d5497857aff650001a18c3c,23,91,16,0,0,4,0.030000000000047,0.0248279412489555,-0.4905190280158343,0.5553783137070336
5d5497857aff650001a18c3c,24,929,353,66,90,9,0.0461000000000361,0.0209977975035574,-1.2895046073256078,0.4295277275552927
5d5497857aff650001a18c3c,25,448,172,90,130,5,0.0476999999999792,0.0192404521777071,0.6721614835338138,0.4803287125712508
5d5497857aff650001a18c3c,26,732,333,70,102,6,0.0586833333335903,0.0305770120625229,-1.9242225432142703,0.5847706484877333
5d5497857aff650001a18c3c,27,428,112,54,76,3,0.0430333333338236,0.023897559150042,-1.3703742283191065,0.7779967040354746
5d5497857aff650001a18c3c,28,675,154,195,247,5,0.0554799999998177,0.0501413701446495,0.4279827495592659,0.5779527527190793
5d5497857aff650001a18c3c,29,855,423,112,164,6,0.0492999999998457,0.0336429487412152,-0.7710770358566135,0.6361354317398453
5d5497857aff650001a18c3c,30,961,452,62,112,4,0.0469499999999811,0.0325855284853012,-1.5315392672209975,0.5723829502103362
5d5497857aff650001a18c3c,31,856,220,174,232,6,0.0495166666667614,0.0268970940190535,-1.4177575957082011,0.6897336687709615
5d5497857aff650001a18c3c,32,733,172,98,152,4,0.0303749999998045,0.0250309641575352,-0.5065967306879386,0.6049940524647097
5d5497857aff650001a18c3c,33,435,46,53,65,5,0.0406200000000412,0.0297763664673374,-0.4549432285312154,0.7250536779666198
5d5497857aff650001a18c3c,34,543,160,47,69,5,0.0398200000002263,0.0287890083193201,-0.416428915300809,0.6841275268355836
5d5497857aff650001a18c3c,35,503,108,32,70,7,0.0483571428569359,0.0282825539359118,-0.8039405441839974,0.7047486381605471
5d5497857aff650001a18c3c,36,861,196,88,130,11,0.0541272727274658,0.0171969817647905,-0.0795153602990734,0.4352690003131976
5d5497857aff650001a18c3c,37,900,334,324,390,3,0.0592333333327896,0.0291294238412983,-1.730925634536476,0.6944615549327782
5d5497857aff650001a18c3c,38,1155,364,537,645,5,0.0509200000000873,0.0357164807898501,-0.9047698166854928,0.7761867028282604
5d5497857aff650001a18c3c,39,252,104,3,17,4,0.0247249999999041,0.0285523349890485,0.0008603921268239,0.660821638942029
5d5497857aff650001a18c3c,40,816,320,228,292,1,0.0235,,,0.0
5d79375d794d900017671c07,1,705,286,35,119,128,0.0293218750002295,0.0087139849370193,4.089727779947871,0.3465706790435904
5d79375d794d900017671c07,2,1628,799,92,314,249,0.0314136546168924,0.009956225474099,2.361749651090772,0.3133387848358401
5d79375d794d900017671c07,3,615,236,46,148,106,0.0310160377348918,0.0127221676560848,2.687079853193149,0.4088097614561068
5d79375d794d900017671c07,4,1961,725,576,727,288,0.031323263888309,0.0112466788184857,3.1174305547590406,0.2631808106734559
5d79375d794d900017671c07,5,222,36,42,63,19,0.029526315781636,0.0117551332560768,0.5009543666130124,0.3552555994862213
5d79375d794d900017671c07,6,473,138,113,210,81,0.0311061728368591,0.0111266835325343,2.0861480662129206,0.4150708983377378
5d79375d794d900017671c07,7,591,202,32,72,84,0.034649999998796,0.013575655920465,1.3528565100292822,0.3713342383986874
5d79375d794d900017671c07,8,105,21,0,5,24,0.0301708333382949,0.0168663410396364,2.323710655190803,0.2849847627605801
5d79375d794d900017671c07,9,1227,479,35,156,213,0.0329464788731542,0.0138670727576299,2.4211053195630314,0.2719006193029931
5d79375d794d900017671c07,10,217,36,29,70,14,0.0297857142810209,0.0061869412299023,2.868441618934073,0.4060175047903515
5d79375d794d900017671c07,11,338,55,142,177,50,0.0339179999989307,0.0157695999196745,1.8318933068111949,0.48336014697938
5d79375d794d900017671c07,12,507,146,26,93,88,0.0317920454571257,0.0107660302453257,1.4618077572933672,0.3036033353532913
5d79375d794d900017671c07,13,1310,416,434,580,224,0.0306272321428582,0.0111028828880663,2.771117012272464,0.2754065795977326
5d79375d794d900017671c07,14,636,149,128,283,102,0.0327784313739423,0.0145297143633993,2.3607247782197045,0.3554657986222521
5d79375d794d900017671c07,15,402,42,157,254,53,0.0374641509423785,0.0191949722434603,1.650656786147933,0.2619224413430678
5d79375d794d900017671c07,16,145,21,23,35,6,0.0256666666676262,0.0144171656962265,-0.9786911043685536,0.6605230429878405
5d79375d794d900017671c07,17,155,6,34,36,23,0.0380260869554882,0.0235134046375948,2.1467158182788517,0.3722636807984008
