Participant,Number,RT,Correct
5e154952c76aa6b40619b1d3,4,11.495899999976245,1
5e154952c76aa6b40619b1d3,5,16.047600000023976,1
5e154952c76aa6b40619b1d3,6,9.101799999952163,0
5e154952c76aa6b40619b1d3,7,14.082699999988108,1
5e154952c76aa6b40619b1d3,8,3.994900000035841,1
5e154952c76aa6b40619b1d3,9,8.766000000000076,1
5e154952c76aa6b40619b1d3,10,3.9603000000117845,1
5e1e935be3c7191e0519b486,1,3.301799999952209,1
5e1e935be3c7191e0519b486,2,11.414399999856983,0
5e1e935be3c7191e0519b486,3,10.75750000000005,1
5e1e935be3c7191e0519b486,4,10.684900000095354,0
5e1e935be3c7191e0519b486,5,28.406499999999937,1
5e1e935be3c7191e0519b486,6,21.914599999904567,0
5e1e935be3c7191e0519b486,7,28.808299999952396,1
5e1e935be3c7191e0519b486,8,6.0738000001906585,1
5e1e935be3c7191e0519b486,9,21.309400000095366,1
5e1e935be3c7191e0519b486,10,7.288999999999987,1
5e1efdb3a8c111230db526ff,1,8.538600000008728,1
5e1efdb3a8c111230db526ff,2,11.96049999999991,1
5e1efdb3a8c111230db526ff,3,13.07479999999714,1
5e1efdb3a8c111230db526ff,4,13.148300000012114,1
5e1efdb3a8c111230db526ff,5,24.068699999988212,0
5e1efdb3a8c111230db526ff,6,37.94959999999401,1
5e1efdb3a8c111230db526ff,7,26.130799999996952,1
5e1efdb3a8c111230db526ff,8,21.498499999999922,0
5e1efdb3a8c111230db526ff,9,17.841499999999996,0
5e1efdb3a8c111230db526ff,10,17.714900000005855,1
5e2721b01160079464059b5c,1,7.2348999999761645,1
5e2721b01160079464059b5c,2,15.100399999976162,0
5e2721b01160079464059b5c,3,11.282500000000027,0
5e2721b01160079464059b5c,4,10.11749999999995,0
5e2721b01160079464059b5c,5,7.878900000035742,1
5e2721b01160079464059b5c,6,13.447100000023738,1
5e2721b01160079464059b5c,7,21.89570000004767,0
5e2721b01160079464059b5c,8,7.625499999999988,1
5e2721b01160079464059b5c,9,5.615899999976136,1
5e2721b01160079464059b5c,10,4.335000000000036,0
5e27727328b7b698b037ee6c,1,3.0095999999939522,1
5e27727328b7b698b037ee6c,2,8.8668,1
5e27727328b7b698b037ee6c,3,10.243300000011914,0
5e27727328b7b698b037ee6c,4,11.014499999999998,1
5e27727328b7b698b037ee6c,5,8.589099999994119,1
5e27727328b7b698b037ee6c,6,8.516599999994014,0
5e27727328b7b698b037ee6c,7,27.560500000000047,0
5e27727328b7b698b037ee6c,8,11.025900000006004,1
5e27727328b7b698b037ee6c,9,6.0976999999880945,1
5e27727328b7b698b037ee6c,10,18.860500000000002,1
5e29c3e725dcfd01cef9f474,1,2.323399999976118,1
5e29c3e725dcfd01cef9f474,2,11.113200000017741,1
5e29c3e725dcfd01cef9f474,3,5.708900000005997,1
5e29c3e725dcfd01cef9f474,4,9.289799999982279,1
5e29c3e725dcfd01cef9f474,5,9.038499999999885,1
5e29c3e725dcfd01cef9f474,6,9.048899999976129,0
5e29c3e725dcfd01cef9f474,7,13.785799999982146,1
5e29c3e725dcfd01cef9f474,8,7.485500000000002,1
5e29c3e725dcfd01cef9f474,9,24.430200000017976,1
5e29c3e725dcfd01cef9f474,10,6.032200000017838,1
5e3581ed0082f15283413024,1,15.188299999952278,1
5e3581ed0082f15283413024,2,4.188999999999851,1
5e3581ed0082f15283413024,3,5.402300000071364,0
5e3581ed0082f15283413024,4,37.956999999999994,0
5e3581ed0082f15283413024,5,10.913999999999987,1
5e3581ed0082f15283413024,6,9.245199999928445,1
5e3581ed0082f15283413024,7,39.657899999976166,0
5e3581ed0082f15283413024,8,10.172600000023749,1
5e3581ed0082f15283413024,9,11.992100000024038,0
5e3581ed0082f15283413024,10,6.273199999928465,1
5e3b8f110d41ad3a7bc35019,1,7.378500000000031,1
5e3b8f110d41ad3a7bc35019,2,11.964699999809227,1
5e3b8f110d41ad3a7bc35019,3,4.923000000000002,1
5e3b8f110d41ad3a7bc35019,4,11.172599999427803,1
5e3b8f110d41ad3a7bc35019,5,18.641199999809487,1
5e3b8f110d41ad3a7bc35019,6,15.933999999999969,1
5e3b8f110d41ad3a7bc35019,7,17.40190000057214,1
5e3b8f110d41ad3a7bc35019,8,15.384499999999889,1
5e3b8f110d41ad3a7bc35019,9,8.168999999999869,0
5e3b8f110d41ad3a7bc35019,10,20.22440000057236,1
5e4a1730c94447480594cea4,1,6.845799999996871,1
5e4a1730c94447480594cea4,2,5.4792000000029475,1
5e4a1730c94447480594cea4,3,19.74079999999708,1
5e4a1730c94447480594cea4,4,14.14489999999114,1
5e4a1730c94447480594cea4,5,8.7807,1
5e4a1730c94447480594cea4,6,15.7612,0
5e4a1730c94447480594cea4,7,19.17179999999712,1
5e4a1730c94447480594cea4,8,8.587200000002895,1
5e4a1730c94447480594cea4,9,18.99459999999408,0
5e4a1730c94447480594cea4,10,8.432500000000118,1
5e606b1eaf84e83c728748d7,1,8.389500000000226,1
5e606b1eaf84e83c728748d7,2,8.4634,0
5e606b1eaf84e83c728748d7,3,8.200000000000273,0
5e606b1eaf84e83c728748d7,4,13.867800000190982,1
5e606b1eaf84e83c728748d7,5,17.86479999971425,1
5e606b1eaf84e83c728748d7,6,35.34459999990486,1
5e606b1eaf84e83c728748d7,7,24.263500000000022,1
5e606b1eaf84e83c728748d7,8,16.585800000190375,1
5e606b1eaf84e83c728748d7,9,17.218199999809258,1
5e606b1eaf84e83c728748d7,10,14.940500000000156,1
5e6685e1ffed4c405a4db5d0,1,2.2394000000357437,1
5e6685e1ffed4c405a4db5d0,2,10.700000000000045,0
5e6685e1ffed4c405a4db5d0,3,17.523300000011886,1
5e6685e1ffed4c405a4db5d0,4,7.114000000000033,1
5e6685e1ffed4c405a4db5d0,5,8.775199999988104,1
5e6685e1ffed4c405a4db5d0,6,27.68190000003574,1
5e6685e1ffed4c405a4db5d0,7,23.494399999976167,1
5e6685e1ffed4c405a4db5d0,8,4.721800000011967,1
5e6685e1ffed4c405a4db5d0,9,11.38910000002386,1
5e6685e1ffed4c405a4db5d0,10,6.017300000012028,1
5e89ce643ac81466c24cb5d8,1,4.9677,1
5e89ce643ac81466c24cb5d8,2,5.078200000047673,1
5e89ce643ac81466c24cb5d8,3,4.986,0
5e89ce643ac81466c24cb5d8,4,6.297299999952315,1
5e89ce643ac81466c24cb5d8,5,9.144200000047704,1
5e89ce643ac81466c24cb5d8,6,10.946200000047611,1
5e89ce643ac81466c24cb5d8,7,15.941799999952309,1
5e89ce643ac81466c24cb5d8,8,6.540900000095348,1
5e89ce643ac81466c24cb5d8,9,8.905200000047671,1
5e89ce643ac81466c24cb5d8,10,8.328900000095246,0
5e8a1827052175000938eb91,1,5.245900000005918,1
5e8a1827052175000938eb91,2,13.308200000002898,0
5e8a1827052175000938eb91,3,6.075199999988172,0
5e8a1827052175000938eb91,4,6.946599999994078,1
5e8a1827052175000938eb91,5,19.680699999988065,1
5e8a1827052175000938eb91,6,18.513899999991054,0
5e8a1827052175000938eb91,7,12.197999999999979,1
5e8a1827052175000938eb91,8,9.781499999999937,1
5e8a1827052175000938eb91,9,12.823099999994042,0
5e8a1827052175000938eb91,10,7.762200000002963,1
5e8b89d0afcb1606e761ef7f,1,5.5221,1
5e8b89d0afcb1606e761ef7f,2,4.276500000000169,1
5e8b89d0afcb1606e761ef7f,3,15.801000000000158,1
5e8b89d0afcb1606e761ef7f,4,8.3284,1
5e8b89d0afcb1606e761ef7f,5,11.184599999904549,1
5e8b89d0afcb1606e761ef7f,6,17.962899999856972,0
5e8b89d0afcb1606e761ef7f,7,27.847099999904685,1
5e8b89d0afcb1606e761ef7f,8,9.106700000047795,1
5e8b89d0afcb1606e761ef7f,9,7.0032,1
5e8b89d0afcb1606e761ef7f,10,7.911799999952336,1
5ea24e2ba40d0c16e0c2b6e9,1,7.792500000000018,1
5ea24e2ba40d0c16e0c2b6e9,2,5.961499999999887,0
5ea24e2ba40d0c16e0c2b6e9,3,7.308500000000095,1
5ea24e2ba40d0c16e0c2b6e9,4,12.603000000000065,1
5ea24e2ba40d0c16e0c2b6e9,5,9.587599999993927,1
5ea24e2ba40d0c16e0c2b6e9,6,20.386999999999944,0
5ea24e2ba40d0c16e0c2b6e9,7,19.076199999988148,1
5ea24e2ba40d0c16e0c2b6e9,8,4.781300000011925,1
5ea24e2ba40d0c16e0c2b6e9,9,10.289700000002995,0
5ea24e2ba40d0c16e0c2b6e9,10,11.295400000006111,1
5eb6df62c23fbf5e87db6b4b,1,4.640300000071534,1
5eb6df62c23fbf5e87db6b4b,2,3.7517999999522544,0
5eb6df62c23fbf5e87db6b4b,3,2.1960000000000264,0
5eb6df62c23fbf5e87db6b4b,4,4.677299999952311,1
5eb6df62c23fbf5e87db6b4b,5,9.650999999999954,1
5eb6df62c23fbf5e87db6b4b,6,10.213999999999942,0
5eb6df62c23fbf5e87db6b4b,7,10.017999999999915,1
5eb6df62c23fbf5e87db6b4b,8,2.7087999999523618,0
5eb6df62c23fbf5e87db6b4b,9,7.711700000047699,1
5eb6df62c23fbf5e87db6b4b,10,3.6884999999999764,1
5ec403bb09d0e02a060bd5e6,1,2.0003000000715474,0
5ec403bb09d0e02a060bd5e6,2,4.030399999976169,0
5ec403bb09d0e02a060bd5e6,3,3.6787000000476837,1
5ec403bb09d0e02a060bd5e6,4,7.406699999928435,1
5ec403bb09d0e02a060bd5e6,5,4.647699999928477,1
5ec403bb09d0e02a060bd5e6,6,13.99989999997615,1
5ec403bb09d0e02a060bd5e6,7,9.200300000071536,1
5ec403bb09d0e02a060bd5e6,8,2.093600000023855,1
5ec403bb09d0e02a060bd5e6,9,4.385999999999967,1
5ec403bb09d0e02a060bd5e6,10,4.378100000023835,1
5ec4815fa0c12817c4f8e846,1,3.4958999999761318,1
5ec4815fa0c12817c4f8e846,2,4.064299999952368,1
5ec4815fa0c12817c4f8e846,3,3.1598000000715274,1
5ec4815fa0c12817c4f8e846,4,3.972,1
5ec4815fa0c12817c4f8e846,5,7.93,1
5ec4815fa0c12817c4f8e846,6,4.792,1
5ec4815fa0c12817c4f8e846,7,7.004600000023743,1
5ec4815fa0c12817c4f8e846,8,2.431199999928481,0
5ec4815fa0c12817c4f8e846,9,4.911699999928487,0
5ec4815fa0c12817c4f8e846,10,4.7855,1
5ecd4acdb218ec085c6eefe6,1,4.873200000047746,1
5ecd4acdb218ec085c6eefe6,2,3.5590999999046744,1
5ecd4acdb218ec085c6eefe6,3,5.899899999976128,0
5ecd4acdb218ec085c6eefe6,4,5.3182999999522735,1
5ecd4acdb218ec085c6eefe6,5,23.761499999999955,1
5ecd4acdb218ec085c6eefe6,6,10.808999999999969,1
5ecd4acdb218ec085c6eefe6,7,9.521499999999946,1
5ecd4acdb218ec085c6eefe6,8,3.6127999999522444,0
5ecd4acdb218ec085c6eefe6,9,9.031500000000051,0
5ecd4acdb218ec085c6eefe6,10,6.8539,1
5ed543442db0060a955d12e1,1,9.412099999997736,1
5ed543442db0060a955d12e1,2,3.3421999999991385,1
5ed543442db0060a955d12e1,3,5.621099999997568,0
5ed543442db0060a955d12e1,4,6.225300000000743,1
5ed543442db0060a955d12e1,5,18.39799999999991,1
5ed543442db0060a955d12e1,6,22.778999999999996,0
5ed543442db0060a955d12e1,7,22.64459999999781,1
5ed543442db0060a955d12e1,8,13.121499999999969,1
5ed543442db0060a955d12e1,9,14.960000000000036,1
5ed543442db0060a955d12e1,10,6.946099999997614,1
5ed5eb6e89c9b81780219ab6,1,3.354899999976169,1
5ed5eb6e89c9b81780219ab6,2,7.619500000000016,0
5ed5eb6e89c9b81780219ab6,3,5.4644000000059805,0
5ed5eb6e89c9b81780219ab6,4,8.669199999988109,1
5ed5eb6e89c9b81780219ab6,5,11.760200000017903,1
5ed5eb6e89c9b81780219ab6,6,15.981200000017907,0
5ed5eb6e89c9b81780219ab6,7,30.6003,0
5ed5eb6e89c9b81780219ab6,8,8.854099999993878,1
5ed5eb6e89c9b81780219ab6,9,10.076300000011997,0
5ed5eb6e89c9b81780219ab6,10,6.673300000011977,1
5edb15e94aaed578887b44ae,1,6.510999999999967,1
5edb15e94aaed578887b44ae,2,9.801,0
5edb15e94aaed578887b44ae,3,6.480000000000018,0
5edb15e94aaed578887b44ae,4,9.028,1
5edb15e94aaed578887b44ae,5,13.039999999999964,1
5edb15e94aaed578887b44ae,6,18.38799999999992,0
5edb15e94aaed578887b44ae,7,22.230000000000018,1
5edb15e94aaed578887b44ae,8,13.769999999999982,0
5edb15e94aaed578887b44ae,9,12.219000000000051,0
5edb15e94aaed578887b44ae,10,7.288999999999987,1
5eeaa8ee94a7f8046a02a20d,1,5.217699999988099,1
5eeaa8ee94a7f8046a02a20d,2,17.47829999995247,0
5eeaa8ee94a7f8046a02a20d,3,11.03219999998828,1
5eeaa8ee94a7f8046a02a20d,4,10.226299999952289,1
5eeaa8ee94a7f8046a02a20d,5,17.339700000047742,1
5eeaa8ee94a7f8046a02a20d,6,16.019200000047704,1
5eeaa8ee94a7f8046a02a20d,7,24.85630000001197,1
5eeaa8ee94a7f8046a02a20d,8,6.454999999999927,1
5eeaa8ee94a7f8046a02a20d,9,21.067300000011983,1
5eeaa8ee94a7f8046a02a20d,10,18.075799999952324,1
5ef3832ddd7d5a0f19b24f20,1,3.325199999988399,1
5ef3832ddd7d5a0f19b24f20,2,7.866300000011961,1
5ef3832ddd7d5a0f19b24f20,3,5.8128000000119755,0
5ef3832ddd7d5a0f19b24f20,4,5.113800000011906,1
5ef3832ddd7d5a0f19b24f20,5,9.146100000024035,1
5ef3832ddd7d5a0f19b24f20,6,13.367099999994025,0
5ef3832ddd7d5a0f19b24f20,7,16.529199999988123,0
5ef3832ddd7d5a0f19b24f20,8,5.381900000006226,0
5ef3832ddd7d5a0f19b24f20,9,53.618300000011914,0
5ef3832ddd7d5a0f19b24f20,10,13.277999999999793,1
5ef4b8cf1f15df0ae9c7a706,1,9.110799999998903,1
5ef4b8cf1f15df0ae9c7a706,2,7.987199999999234,0
5ef4b8cf1f15df0ae9c7a706,3,9.6506,0
5ef4b8cf1f15df0ae9c7a706,4,11.044900000000325,1
5ef4b8cf1f15df0ae9c7a706,5,12.206500000000005,1
5ef4b8cf1f15df0ae9c7a706,6,20.918499999999995,0
5ef4b8cf1f15df0ae9c7a706,7,13.5734,1
5ef4b8cf1f15df0ae9c7a706,8,4.427399999998443,0
5ef4b8cf1f15df0ae9c7a706,9,4.5294999999999845,0
5ef4b8cf1f15df0ae9c7a706,10,18.115499999999997,1
5f0395a63963d05bc235abdb,1,5.127299999982142,1
5f0395a63963d05bc235abdb,2,8.607099999994034,0
5f0395a63963d05bc235abdb,3,9.0421,0
5f0395a63963d05bc235abdb,4,6.049300000011954,1
5f0395a63963d05bc235abdb,5,6.555300000012039,1
5f0395a63963d05bc235abdb,6,8.922300000011774,0
5f0395a63963d05bc235abdb,7,9.9067,1
5f0395a63963d05bc235abdb,8,6.102499999999964,1
5f0395a63963d05bc235abdb,9,11.4359,0
5f0395a63963d05bc235abdb,10,6.0438,1
5f15ba922eed6a21fe83e78a,1,6.317499999999882,1
5f15ba922eed6a21fe83e78a,2,10.50289999999859,0
5f15ba922eed6a21fe83e78a,3,5.2228999999985035,1
5f15ba922eed6a21fe83e78a,4,8.680199999999218,1
5f15ba922eed6a21fe83e78a,5,18.138999999999896,1
5f15ba922eed6a21fe83e78a,6,15.559500000000071,0
5f15ba922eed6a21fe83e78a,7,16.738100000001396,1
5f15ba922eed6a21fe83e78a,8,7.0331999999991694,1
5f15ba922eed6a21fe83e78a,9,16.469099999997752,0
5f15ba922eed6a21fe83e78a,10,13.48630000000071,1
5f16f559325a640008bb9a07,1,4.355899999976145,1
5f16f559325a640008bb9a07,2,8.759199999987914,0
5f16f559325a640008bb9a07,3,3.288800000011861,1
5f16f559325a640008bb9a07,4,17.229399999976295,0
5f16f559325a640008bb9a07,5,7.536600000023782,1
5f16f559325a640008bb9a07,6,12.107699999987972,1
5f16f559325a640008bb9a07,7,9.4326,1
5f16f559325a640008bb9a07,8,5.290399999976216,1
5f16f559325a640008bb9a07,9,5.024499999999989,1
5f16f559325a640008bb9a07,10,8.111300000011852,1
5f20c7843957f61f62c58bb6,1,6.777,1
5f20c7843957f61f62c58bb6,2,5.727299999996944,0
5f20c7843957f61f62c58bb6,3,4.753000000000043,0
5f20c7843957f61f62c58bb6,4,5.1568,1
5f20c7843957f61f62c58bb6,5,10.815799999997125,1
5f20c7843957f61f62c58bb6,6,7.7913000000119155,0
5f20c7843957f61f62c58bb6,7,15.34679999999696,1
5f20c7843957f61f62c58bb6,8,5.831799999997088,0
5f20c7843957f61f62c58bb6,9,5.861999999999966,1
5f20c7843957f61f62c58bb6,10,10.60450000000003,0
5f32bc368853aa03df112fc6,1,8.228600000023789,1
5f32bc368853aa03df112fc6,2,7.522099999964325,1
5f32bc368853aa03df112fc6,3,7.702299999952402,1
5f32bc368853aa03df112fc6,4,15.812199999988025,1
5f32bc368853aa03df112fc6,5,8.911100000023794,1
5f32bc368853aa03df112fc6,6,7.428400000035708,1
5f32bc368853aa03df112fc6,7,22.043099999964284,1
5f32bc368853aa03df112fc6,8,7.635999999999967,0
5f32bc368853aa03df112fc6,9,8.354900000035741,0
5f32bc368853aa03df112fc6,10,6.059999999999945,1
5f3a99865242340d71f85620,1,7.086599999994064,1
5f3a99865242340d71f85620,2,9.543499999999995,1
5f3a99865242340d71f85620,3,3.6812999999971225,1
5f3a99865242340d71f85620,4,17.566599999994082,1
5f3a99865242340d71f85620,5,13.501499999999965,1
5f3a99865242340d71f85620,6,7.421299999997018,1
5f3a99865242340d71f85620,7,24.20009999999411,0
5f3a99865242340d71f85620,8,6.264799999996967,1
5f3a99865242340d71f85620,9,12.493400000005977,0
5f3a99865242340d71f85620,10,5.283100000008972,1
5f3ac1732efa0a74f975b1a8,1,12.572200000047587,1
5f3ac1732efa0a74f975b1a8,2,13.486999999999853,1
5f3ac1732efa0a74f975b1a8,3,9.250500000000102,0
5f3ac1732efa0a74f975b1a8,4,9.557999999999993,1
5f3ac1732efa0a74f975b1a8,5,28.95770000004768,0
5f3ac1732efa0a74f975b1a8,6,24.37929999995231,1
5f3ac1732efa0a74f975b1a8,7,21.896799999952236,1
5f3ac1732efa0a74f975b1a8,8,11.666799999952218,1
5f3ac1732efa0a74f975b1a8,9,31.40160000002379,1
5f3ac1732efa0a74f975b1a8,10,29.77579999995237,0
5f3d42de03555c0832cbef73,1,4.099599999993984,1
5f3d42de03555c0832cbef73,2,8.280400000005898,1
5f3d42de03555c0832cbef73,3,4.418000000000006,1
5f3d42de03555c0832cbef73,4,10.953299999997057,1
5f3d42de03555c0832cbef73,5,7.0840999999940095,1
5f3d42de03555c0832cbef73,6,7.536000000000058,1
5f3d42de03555c0832cbef73,7,13.918000000000006,1
5f3d42de03555c0832cbef73,8,5.380299999997078,1
5f3d42de03555c0832cbef73,9,6.435099999994009,1
5f3d42de03555c0832cbef73,10,6.417,1
5f3d6975ef131710ed519c7a,1,7.147500000000036,1
5f3d6975ef131710ed519c7a,2,6.418299999997089,0
5f3d6975ef131710ed519c7a,3,6.2659,0
5f3d6975ef131710ed519c7a,4,7.192400000005932,1
5f3d6975ef131710ed519c7a,5,9.863000000000056,1
5f3d6975ef131710ed519c7a,6,8.082499999999982,1
5f3d6975ef131710ed519c7a,7,14.517399999998588,1
5f3d6975ef131710ed519c7a,8,4.324300000004541,1
5f3d6975ef131710ed519c7a,9,11.198100000001432,1
5f3d6975ef131710ed519c7a,10,5.6725,1
5f4bf504f50c0e7df0998290,1,5.167300000071464,1
5f4bf504f50c0e7df0998290,2,10.949600000023793,0
5f4bf504f50c0e7df0998290,3,7.355600000023742,0
5f4bf504f50c0e7df0998290,4,13.836500000000001,1
5f4bf504f50c0e7df0998290,5,9.482700000047657,1
5f4bf504f50c0e7df0998290,6,10.189100000023814,1
5f4bf504f50c0e7df0998290,7,14.808499999999981,1
5f4bf504f50c0e7df0998290,8,5.0589,1
5f4bf504f50c0e7df0998290,9,7.279199999928437,1
5f4bf504f50c0e7df0998290,10,5.703299999952378,1
5f55b2de5c3cb118507479f5,1,3.7164000000954047,0
5f55b2de5c3cb118507479f5,2,4.7054000000954375,1
5f55b2de5c3cb118507479f5,3,6.377400000095349,1
5f55b2de5c3cb118507479f5,4,6.166099999904645,1
5f55b2de5c3cb118507479f5,5,8.894399999856887,1
5f55b2de5c3cb118507479f5,6,13.16359999990459,1
5f55b2de5c3cb118507479f5,7,8.190799999952333,1
5f55b2de5c3cb118507479f5,8,5.116299999952389,1
5f55b2de5c3cb118507479f5,9,6.683499999999981,1
5f55b2de5c3cb118507479f5,10,2.7029999999999745,0
5f8cbc5c355ea745e6cef2ca,1,9.629100000023982,1
5f8cbc5c355ea745e6cef2ca,2,7.095500000000129,1
5f8cbc5c355ea745e6cef2ca,3,4.654200000047695,1
5f8cbc5c355ea745e6cef2ca,4,8.302100000023756,1
5f8cbc5c355ea745e6cef2ca,5,10.546399999976074,1
5f8cbc5c355ea745e6cef2ca,6,13.599600000023656,0
5f8cbc5c355ea745e6cef2ca,7,53.3273,0
5f8cbc5c355ea745e6cef2ca,8,6.519299999952409,1
5f8cbc5c355ea745e6cef2ca,9,8.289499999999862,1
5f8cbc5c355ea745e6cef2ca,10,9.291300000071715,1
5f9b6cc0e01ad13902b38f60,1,3.6527999999970007,1
5f9b6cc0e01ad13902b38f60,2,5.655400000006011,1
5f9b6cc0e01ad13902b38f60,3,8.512399999998479,0
5f9b6cc0e01ad13902b38f60,4,7.171299999997018,1
5f9b6cc0e01ad13902b38f60,5,11.81519999999557,1
5f9b6cc0e01ad13902b38f60,6,11.638500000000022,0
5f9b6cc0e01ad13902b38f60,7,13.271700000002966,0
5f9b6cc0e01ad13902b38f60,8,5.282799999996996,1
5f9b6cc0e01ad13902b38f60,9,13.831699999995521,1
5f9b6cc0e01ad13902b38f60,10,10.31789999999853,0
5fa3146a9b17545c04ce5b06,1,3.6549999999999727,1
5fa3146a9b17545c04ce5b06,2,7.713000000000079,0
5fa3146a9b17545c04ce5b06,3,6.692000000000007,0
5fa3146a9b17545c04ce5b06,4,5.5340000000001055,1
5fa3146a9b17545c04ce5b06,5,9.264,1
5fa3146a9b17545c04ce5b06,6,11.015999999999963,1
5fa3146a9b17545c04ce5b06,7,12.214000000000055,1
5fa3146a9b17545c04ce5b06,8,5.433999999999969,1
5fa3146a9b17545c04ce5b06,9,6.3139999999999645,1
5fa3146a9b17545c04ce5b06,10,10.955000000000041,1
5fa4c21a04bc5912180291bc,1,4.691000000000031,1
5fa4c21a04bc5912180291bc,2,3.9929000000061023,1
5fa4c21a04bc5912180291bc,3,3.4297000000028675,1
5fa4c21a04bc5912180291bc,4,7.730499999999893,0
5fa4c21a04bc5912180291bc,5,17.191900000005944,0
5fa4c21a04bc5912180291bc,6,5.6746000000089225,1
5fa4c21a04bc5912180291bc,7,15.853000000000065,1
5fa4c21a04bc5912180291bc,8,11.460200000002942,1
5fa4c21a04bc5912180291bc,9,18.78800000000001,1
5fa4c21a04bc5912180291bc,10,8.1556,1
5fb0a3d6a8e4224b973e750b,1,5.808099999994056,1
5fb0a3d6a8e4224b973e750b,2,5.718400000005886,0
5fb0a3d6a8e4224b973e750b,3,6.224000000000046,0
5fb0a3d6a8e4224b973e750b,4,7.533100000023751,1
5fb0a3d6a8e4224b973e750b,5,11.758200000017837,0
5fb0a3d6a8e4224b973e750b,6,8.228599999994003,1
5fb0a3d6a8e4224b973e750b,7,9.986,0
5fb0a3d6a8e4224b973e750b,8,7.185200000017971,0
5fb0a3d6a8e4224b973e750b,9,12.582400000005919,0
5fb0a3d6a8e4224b973e750b,10,9.681900000005953,0
5fb3d71c3144730009fe4a7b,1,13.157100000143146,1
5fb3d71c3144730009fe4a7b,2,6.000300000190919,0
5fb3d71c3144730009fe4a7b,3,7.378199999809112,1
5fb3d71c3144730009fe4a7b,4,9.613200000047755,1
5fb3d71c3144730009fe4a7b,5,19.72179999995228,1
5fb3d71c3144730009fe4a7b,6,29.001400000095373,0
5fb3d71c3144730009fe4a7b,7,47.065399999856936,1
5fb3d71c3144730009fe4a7b,8,15.584399999856942,0
5fb3d71c3144730009fe4a7b,9,14.634399999856896,0
5fb3d71c3144730009fe4a7b,10,31.72880000019063,1
5fb47b35d6da7d1a6ae54f08,1,5.155199999988099,1
5fb47b35d6da7d1a6ae54f08,2,23.86550000000011,0
5fb47b35d6da7d1a6ae54f08,3,4.791,0
5fb47b35d6da7d1a6ae54f08,4,6.363399999976082,1
5fb47b35d6da7d1a6ae54f08,5,10.474899999976287,1
5fb47b35d6da7d1a6ae54f08,6,10.895899999976223,0
5fb47b35d6da7d1a6ae54f08,7,29.82509999996421,1
5fb47b35d6da7d1a6ae54f08,8,6.610500000000002,0
5fb47b35d6da7d1a6ae54f08,9,14.776199999987966,1
5fb47b35d6da7d1a6ae54f08,10,10.097400000035691,1
5fc3d41149c0c8728f07b95b,1,5.0210999999046635,1
5fc3d41149c0c8728f07b95b,2,10.751700000047663,0
5fc3d41149c0c8728f07b95b,3,6.595599999904493,0
5fc3d41149c0c8728f07b95b,4,7.711500000000001,1
5fc3d41149c0c8728f07b95b,5,7.333700000047543,1
5fc3d41149c0c8728f07b95b,6,15.620000000000005,0
5fc3d41149c0c8728f07b95b,7,15.999099999904729,1
5fc3d41149c0c8728f07b95b,8,5.600700000047709,1
5fc3d41149c0c8728f07b95b,9,15.038999999999987,1
5fc3d41149c0c8728f07b95b,10,9.416200000047638,1
5fc423afc5dad58229f0c1c0,1,6.585600000001477,1
5fc423afc5dad58229f0c1c0,2,7.346800000004578,0
5fc423afc5dad58229f0c1c0,3,3.9683000000045467,1
5fc423afc5dad58229f0c1c0,4,10.302599999993959,1
5fc423afc5dad58229f0c1c0,5,19.48519999999553,0
5fc423afc5dad58229f0c1c0,6,8.1392,1
5fc423afc5dad58229f0c1c0,7,18.319100000001526,1
5fc423afc5dad58229f0c1c0,8,6.4877000000030876,1
5fc423afc5dad58229f0c1c0,9,14.717999999999847,0
5fc423afc5dad58229f0c1c0,10,8.702700000003006,1
5fc98fe1b105424d4b03381b,1,2.7490000000000236,1
5fc98fe1b105424d4b03381b,2,2.6949999999999363,1
5fc98fe1b105424d4b03381b,3,3.6310000000000855,0
5fc98fe1b105424d4b03381b,4,7.5,1
5fc98fe1b105424d4b03381b,5,12.146999999999935,1
5fc98fe1b105424d4b03381b,6,8.108000000000061,0
5fc98fe1b105424d4b03381b,7,13.262000000000057,0
5fc98fe1b105424d4b03381b,8,6.477000000000089,1
5fc98fe1b105424d4b03381b,9,4.596000000000004,0
5fc98fe1b105424d4b03381b,10,3.7250000000000227,1
5fe112243ce806b5704eca6e,1,2.5384000000003653,1
5fe112243ce806b5704eca6e,2,3.672399999999925,1
5fe112243ce806b5704eca6e,3,3.8433000000003403,1
5fe112243ce806b5704eca6e,4,4.9077000000002045,1
5fe112243ce806b5704eca6e,5,11.745299999999816,1
5fe112243ce806b5704eca6e,6,11.15809999999965,0
5fe112243ce806b5704eca6e,7,6.350100000000111,1
5fe112243ce806b5704eca6e,8,6.657799999999838,1
5fe112243ce806b5704eca6e,9,10.614000000000033,0
5fe112243ce806b5704eca6e,10,8.485500000000002,1
5feb65120b1a44738e27ae4f,1,0.9840000000000373,1
5feb65120b1a44738e27ae4f,2,3.0796999999880654,0
5feb65120b1a44738e27ae4f,3,4.2601,1
5feb65120b1a44738e27ae4f,4,1.4863999999761859,1
5feb65120b1a44738e27ae4f,5,0.5183999999761681,0
5feb65120b1a44738e27ae4f,6,7.194799999952295,1
5feb65120b1a44738e27ae4f,7,0.7649999999999864,1
5feb65120b1a44738e27ae4f,8,0.8351000000238287,1
5feb65120b1a44738e27ae4f,9,0.41809999996422675,0
